species;family;male;female;tot_adult;subadult_male;subadult_female;tot_subadult;juvenil;individuals_immatur;tot_individuals;month;year;date;trapnum;succession;ycoor;xcoor;latitude;longitude;height;tot_plants;mean_t;mean_k;mean_l;mean_f;mean_r;mean_n;mean_w;mean_h;mean_d
NA;Linyphiidae;0;0;0;0;0;0;4;4;4;Aug;2019;01.-31.08.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
NA;Hahniidae;0;0;0;1;0;1;0;1;1;Aug;2019;01.-31.08.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
NA;Gnaphosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
NA;Lycosidae;0;0;0;0;0;0;3;3;3;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Thomisidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Miturgidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Clubionidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Theridiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Coelotesterrestris;Agelenidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Phrurolithusfestivus;Phrurolithidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Euryopisflavomaculata;Theridiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Micronetaviaria;Linyphiidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Phrurolithusfestivus;Phrurolithidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Lycosidae;0;0;0;0;0;0;7;7;7;Aug;2019;01.-31.08.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Gnaphosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Pardosasaltans;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Lycosidae;0;0;0;3;3;6;10;16;16;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Gnaphosidae;0;0;0;0;2;2;0;2;2;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Agelenidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Euryopisflavomaculata;Theridiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Theridiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Tenuiphantesflavipes;Linyphiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Linyphiidae;0;0;0;0;0;0;3;3;3;Aug;2019;01.-31.08.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Pardosasaltans;Lycosidae;0;3;3;0;0;0;0;0;3;Aug;2019;01.-31.08.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
NA;Lycosidae;0;0;0;0;2;2;9;11;11;Aug;2019;01.-31.08.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
NA;Theridiidae;0;0;0;0;0;0;2;2;2;Aug;2019;01.-31.08.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Tenuiphantesflavipes;Linyphiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
NA;Linyphiidae;0;0;0;1;0;1;3;4;4;Aug;2019;01.-31.08.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Phrurolithusfestivus;Phrurolithidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Trochosaterricola;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Pardosasaltans;Lycosidae;0;2;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
NA;Lycosidae;0;0;0;4;0;4;76;80;80;Aug;2019;01.-31.08.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Palliduphantespallidus;Linyphiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Robertuslividus;Theridiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
NA;Agelenidae;0;0;0;1;1;2;0;2;2;Aug;2019;01.-31.08.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Pardosasaltans;Lycosidae;0;2;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
NA;Lycosidae;0;0;0;0;0;0;17;17;17;Aug;2019;01.-31.08.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Zelotesapricorum;Gnaphosidae;0;2;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Phrurolithusfestivus;Phrurolithidae;2;1;3;0;0;0;0;0;3;Aug;2019;01.-31.08.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Trochosaruricola;Lycosidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel09;S1;2603491;1197110;46.92507;7.48446;509;14;3,6;2,9;3,2;3,7;3,7;3,7;2,5;3;1,4
NA;Lycosidae;0;0;0;1;5;6;155;161;161;Aug;2019;01.-31.08.2019;Sel09;S1;2603491;1197110;46.92507;7.48446;509;14;3,6;2,9;3,2;3,7;3,7;3,7;2,5;3;1,4
Arctosaleopardus;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel10;S1;2603529;1197082;46.92482;7.48496;509;13;3,7;2,8;3,1;3,8;3,6;3,7;2,8;3,2;1,2
Bathyphantesgracilis;Linyphiidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel10;S1;2603529;1197082;46.92482;7.48496;509;13;3,7;2,8;3,1;3,8;3,6;3,7;2,8;3,2;1,2
Oedothoraxretusus;Linyphiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel10;S1;2603529;1197082;46.92482;7.48496;509;13;3,7;2,8;3,1;3,8;3,6;3,7;2,8;3,2;1,2
NA;Linyphiidae;0;0;0;1;0;1;3;4;4;Aug;2019;01.-31.08.2019;Sel10;S1;2603529;1197082;46.92482;7.48496;509;13;3,7;2,8;3,1;3,8;3,6;3,7;2,8;3,2;1,2
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jun-Aug;2019;01.06.-31.08.2019;Sel11;S1;2603551;1197082;46.92482;7.48525;508;11;3,3;2,8;3,5;4;3,5;3,5;2,8;2,6;1,4
Trochosaspinipalpis;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel12;S1;2603570;1197068;46.92469;7.4855;508;10;3,4;2,9;3,3;4;3,7;3,7;2,6;2,6;1,6
NA;Lycosidae;0;0;0;0;0;0;41;41;41;Aug;2019;01.-31.08.2019;Sel12;S1;2603570;1197068;46.92469;7.4855;508;10;3,4;2,9;3,3;4;3,7;3,7;2,6;2,6;1,6
NA;Theridiidae;0;0;0;1;0;1;0;1;1;Aug;2019;01.-31.08.2019;Sel12;S1;2603570;1197068;46.92469;7.4855;508;10;3,4;2,9;3,3;4;3,7;3,7;2,6;2,6;1,6
Oedothoraxretusus;Linyphiidae;0;2;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel12;S1;2603570;1197068;46.92469;7.4855;508;10;3,4;2,9;3,3;4;3,7;3,7;2,6;2,6;1,6
NA;Linyphiidae;0;0;0;0;0;0;2;2;2;Aug;2019;01.-31.08.2019;Sel12;S1;2603570;1197068;46.92469;7.4855;508;10;3,4;2,9;3,3;4;3,7;3,7;2,6;2,6;1,6
Pardosasaltans;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
NA;Lycosidae;0;0;0;0;0;0;11;11;11;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
Zelotesapricorum;Gnaphosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
NA;Gnaphosidae;0;0;0;1;1;2;3;5;5;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
Phrurolithusfestivus;Phrurolithidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
NA;Theridiidae;0;0;0;1;0;1;0;1;1;Aug;2019;01.-31.08.2019;Sel13;S1;2603428;1197127;46.92523;7.48364;508;14;3,7;2,9;3,1;3,5;3,6;3,4;2,6;3;1,6
Phrurolithusfestivus;Phrurolithidae;0;2;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel14;S1;2603339;1197130;46.92525;7.48247;508;10;3,6;3;3,2;3,9;3,6;3,3;2,6;3;1,4
NA;Phrurolithidae;0;0;0;0;1;1;1;2;2;Aug;2019;01.-31.08.2019;Sel14;S1;2603339;1197130;46.92525;7.48247;508;10;3,6;3;3,2;3,9;3,6;3,3;2,6;3;1,4
NA;Theridiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel14;S1;2603339;1197130;46.92525;7.48247;508;10;3,6;3;3,2;3,9;3,6;3,3;2,6;3;1,4
NA;Lycosidae;0;0;0;0;2;2;10;12;12;Aug;2019;01.-31.08.2019;Sel14;S1;2603339;1197130;46.92525;7.48247;508;10;3,6;3;3,2;3,9;3,6;3,3;2,6;3;1,4
NA;Gnaphosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel14;S1;2603339;1197130;46.92525;7.48247;508;10;3,6;3;3,2;3,9;3,6;3,3;2,6;3;1,4
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel14;S1;2603339;1197130;46.92525;7.48247;508;10;3,6;3;3,2;3,9;3,6;3,3;2,6;3;1,4
Phrurolithusfestivus;Phrurolithidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
NA;Phrurolithidae;0;0;0;1;0;1;0;1;1;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
Diplostylaconcolor;Linyphiidae;1;1;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
NA;Lycosidae;0;0;0;0;0;0;14;14;14;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
NA;Clubionidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
NA;Agelenidae;0;0;0;0;1;1;0;1;1;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
NA;Gnaphosidae;0;0;0;0;1;1;0;1;1;Aug;2019;01.-31.08.2019;Sel15;S3;2603258;1197102;46.925;7.4814;508;16;3,5;2,8;3;3,3;3,4;3,3;2,2;2,6;2
Oedothoraxretusus;Linyphiidae;3;7;10;0;0;0;0;0;10;Aug;2019;01.-31.08.2019;Sel16;S2;2603140;1197035;46.9244;7.47985;507;17;3,5;3;2,9;3,5;3,4;3,5;2,2;3,4;1,9
NA;Lycosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel16;S2;2603140;1197035;46.9244;7.47985;507;17;3,5;3;2,9;3,5;3,4;3,5;2,2;3,4;1,9
NA;Linyphiidae;0;0;0;3;0;3;8;11;11;Aug;2019;01.-31.08.2019;Sel16;S2;2603140;1197035;46.9244;7.47985;507;17;3,5;3;2,9;3,5;3,4;3,5;2,2;3,4;1,9
Pardosasaltans;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel17;S2;2 603 120;1197016;46.92423;7.47959;508;11;3,4;2,9;2,9;3,4;3,2;3,3;2,2;3,5;2,1
NA;Lycosidae;0;0;0;0;0;0;2;2;2;Aug;2019;01.-31.08.2019;Sel17;S2;2 603 120;1197016;46.92423;7.47959;508;11;3,4;2,9;2,9;3,4;3,2;3,3;2,2;3,5;2,1
Robertuslividus;Theridiidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel17;S2;2 603 120;1197016;46.92423;7.47959;508;11;3,4;2,9;2,9;3,4;3,2;3,3;2,2;3,5;2,1
NA;Linyphiidae;0;0;0;1;0;1;1;2;2;Aug;2019;01.-31.08.2019;Sel17;S2;2 603 120;1197016;46.92423;7.47959;508;11;3,4;2,9;2,9;3,4;3,2;3,3;2,2;3,5;2,1
NA;Thomisidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel18;S2;2603094;1196987;46.92397;7.47925;507;15;3,5;3;2,9;3,4;3,4;3,3;2,1;3,1;2
Oedothoraxretusus;Linyphiidae;0;2;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel18;S2;2603094;1196987;46.92397;7.47925;507;15;3,5;3;2,9;3,4;3,4;3,3;2,1;3,1;2
NA;Linyphiidae;0;0;0;1;1;2;2;4;4;Aug;2019;01.-31.08.2019;Sel18;S2;2603094;1196987;46.92397;7.47925;507;15;3,5;3;2,9;3,4;3,4;3,3;2,1;3,1;2
NA;Clubionidae;0;0;0;0;0;0;3;3;3;Aug;2019;01.-31.08.2019;Sel18;S2;2603094;1196987;46.92397;7.47925;507;15;3,5;3;2,9;3,4;3,4;3,3;2,1;3,1;2
NA;Lycosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel18;S2;2603094;1196987;46.92397;7.47925;507;15;3,5;3;2,9;3,4;3,4;3,3;2,1;3,1;2
Robertuslividus;Theridiidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel19;S2;2603083;1196981;46.92391;7.47911;507;17;3,4;2,9;2,6;3,5;3,2;3,5;2,2;3,6;1,9
Oedothoraxretusus;Linyphiidae;1;9;10;0;0;0;0;0;10;Aug;2019;01.-31.08.2019;Sel19;S2;2603083;1196981;46.92391;7.47911;507;17;3,4;2,9;2,6;3,5;3,2;3,5;2,2;3,6;1,9
NA;Linyphiidae;0;0;0;2;1;3;0;3;3;Aug;2019;01.-31.08.2019;Sel19;S2;2603083;1196981;46.92391;7.47911;507;17;3,4;2,9;2,6;3,5;3,2;3,5;2,2;3,6;1,9
NA;Lycosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel19;S2;2603083;1196981;46.92391;7.47911;507;17;3,4;2,9;2,6;3,5;3,2;3,5;2,2;3,6;1,9
NA;Lycosidae;0;0;0;0;1;1;7;8;8;Aug;2019;01.-31.08.2019;Sel20;S2;2603024;1196928;46.92344;7.47833;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;Gnaphosidae;0;0;0;0;2;2;2;4;4;Aug;2019;01.-31.08.2019;Sel20;S2;2603024;1196928;46.92344;7.47833;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ozyptilapraticola;Thomisidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel20;S2;2603024;1196928;46.92344;7.47833;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;Thomisidae;0;0;0;0;1;1;0;1;1;Aug;2019;01.-31.08.2019;Sel20;S2;2603024;1196928;46.92344;7.47833;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Oedothoraxretusus;Linyphiidae;1;5;6;0;0;0;0;0;6;Aug;2019;01.-31.08.2019;Sel20;S2;2603024;1196928;46.92344;7.47833;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel20;S2;2603024;1196928;46.92344;7.47833;507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Piratulahygrophila;Lycosidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel21;S2;2603004;1196907;46.92325;7.47807;507;15;3,5;3;3;3,7;3,4;3,5;2,5;3,7;1,6
Piratapiraticus;Lycosidae;0;1;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel21;S2;2603004;1196907;46.92325;7.47807;507;15;3,5;3;3;3,7;3,4;3,5;2,5;3,7;1,6
Gnathonariumdentatum;Linyphiidae;1;0;1;0;0;0;0;0;1;Aug;2019;01.-31.08.2019;Sel21;S2;2603004;1196907;46.92325;7.47807;507;15;3,5;3;3;3,7;3,4;3,5;2,5;3,7;1,6
Oedothoraxretusus;Linyphiidae;1;5;6;0;0;0;0;0;6;Aug;2019;01.-31.08.2019;Sel21;S2;2603004;1196907;46.92325;7.47807;507;15;3,5;3;3;3,7;3,4;3,5;2,5;3,7;1,6
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel21;S2;2603004;1196907;46.92325;7.47807;507;15;3,5;3;3;3,7;3,4;3,5;2,5;3,7;1,6
Trochosaruricola;Lycosidae;1;0;1;0;0;0;0;0;1;Jun-Aug;2019;01.06.-31.08.2019;Sel22;S2;2602983;1196899;46.92318;7.47779;507;13;3,5;2,9;3,1;3,6;3,6;3,5;2,7;3,2;1,6
Piratatenuitarsis;Lycosidae;1;0;1;0;0;0;0;0;1;Jun-Aug;2019;01.06.-31.08.2019;Sel22;S2;2602983;1196899;46.92318;7.47779;507;13;3,5;2,9;3,1;3,6;3,6;3,5;2,7;3,2;1,6
Pardosasaltans;Lycosidae;1;0;1;0;0;0;0;0;1;Jun-Aug;2019;01.06.-31.08.2019;Sel22;S2;2602983;1196899;46.92318;7.47779;507;13;3,5;2,9;3,1;3,6;3,6;3,5;2,7;3,2;1,6
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jun-Aug;2019;01.06.-31.08.2019;Sel23;S2;2602966;1196876;46.92297;7.47757;507;10;3,6;3;3,2;3,8;3,8;3,8;2,6;3,2;1,6
NA;Lycosidae;0;0;0;0;1;1;0;1;1;Jun-Aug;2019;01.06.-31.08.2019;Sel24;S2;2602943;1196880;46.92301;7.47727;507;11;3,6;3;3,1;3,9;3,6;3,5;2,9;3,2;1,2
Gnathonariumdentatum;Linyphiidae;0;2;2;0;0;0;0;0;2;Jun-Aug;2019;01.06.-31.08.2019;Sel24;S2;2602943;1196880;46.92301;7.47727;507;11;3,6;3;3,1;3,9;3,6;3,5;2,9;3,2;1,2
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Aug;2019;01.-31.08.2019;Sel25;S1;2602887;1196864;46.92286;7.47653;507;11;3,7;3;3,4;4,1;3,7;3,7;2,9;3,2;1
NA;Lycosidae;0;0;0;0;1;1;0;1;1;Aug;2019;01.-31.08.2019;Sel26;S1;2602935;1196897;46.92316;7.47716;507;12;3,5;2,8;3;3,9;3,2;3,3;2,6;3,2;1,2
NA;Linyphiidae;0;0;0;4;0;4;4;8;8;Aug;2019;01.-31.08.2019;Sel26;S1;2602935;1196897;46.92316;7.47716;507;12;3,5;2,8;3;3,9;3,2;3,3;2,6;3,2;1,2
Oedothoraxretusus;Linyphiidae;1;16;17;0;0;0;0;0;17;Aug;2019;01.-31.08.2019;Sel26;S1;2602935;1196897;46.92316;7.47716;507;12;3,5;2,8;3;3,9;3,2;3,3;2,6;3,2;1,2
NA;Lycosidae;0;0;0;1;1;2;12;14;14;Aug;2019;01.-31.08.2019;Sel27;S1;2603368;1197131;46.92526;7.48285;509;15;3,6;2,9;3,3;3,6;3,7;3,5;2,5;2,7;1,7
NA;Gnaphosidae;0;0;0;0;1;1;10;11;11;Aug;2019;01.-31.08.2019;Sel27;S1;2603368;1197131;46.92526;7.48285;509;15;3,6;2,9;3,3;3,6;3,7;3,5;2,5;2,7;1,7
NA;Theridiidae;0;0;0;1;0;1;0;1;1;Aug;2019;01.-31.08.2019;Sel27;S1;2603368;1197131;46.92526;7.48285;509;15;3,6;2,9;3,3;3,6;3,7;3,5;2,5;2,7;1,7
NA;Clubionidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel27;S1;2603368;1197131;46.92526;7.48285;509;15;3,6;2,9;3,3;3,6;3,7;3,5;2,5;2,7;1,7
NA;Phrurolithidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel27;S1;2603368;1197131;46.92526;7.48285;509;15;3,6;2,9;3,3;3,6;3,7;3,5;2,5;2,7;1,7
Zelotesapricorum;Gnaphosidae;2;0;2;0;0;0;0;0;2;Aug;2019;01.-31.08.2019;Sel27;S1;2603368;1197131;46.92526;7.48285;509;15;3,6;2,9;3,3;3,6;3,7;3,5;2,5;2,7;1,7
NA;Lycosidae;0;0;0;2;0;2;4;6;6;Aug;2019;01.-31.08.2019;Sel28;S1;2603430;1197099;46.92497;7.48366;508;13;3,4;2,9;2,8;3,3;3,5;3,2;2;3,7;2,1
NA;Lycosidae;0;0;0;0;2;2;0;2;2;Aug;2019;01.-31.08.2019;Sel29;S3;2603356;1197051;46.92454;7.48269;509;15;3,6;2,8;2,9;3,4;3,5;3,2;2,2;3,4;1,8
NA;Linyphiidae;0;0;0;0;0;0;5;5;5;Aug;2019;01.-31.08.2019;Sel29;S3;2603356;1197051;46.92454;7.48269;509;15;3,6;2,8;2,9;3,4;3,5;3,2;2,2;3,4;1,8
NA;Gnaphosidae;0;0;0;0;0;0;1;1;1;Aug;2019;01.-31.08.2019;Sel29;S3;2603356;1197051;46.92454;7.48269;509;15;3,6;2,8;2,9;3,4;3,5;3,2;2,2;3,4;1,8
NA;Phrurolithidae;0;0;0;1;1;2;0;2;2;Aug;2019;01.-31.08.2019;Sel29;S3;2603356;1197051;46.92454;7.48269;509;15;3,6;2,8;2,9;3,4;3,5;3,2;2,2;3,4;1,8
Phrurolithusfestivus;Phrurolithidae;0;0;0;0;1;1;0;1;1;Aug;2019;01.-31.08.2019;Sel29;S3;2603356;1197051;46.92454;7.48269;509;15;3,6;2,8;2,9;3,4;3,5;3,2;2,2;3,4;1,8
NA;Lycosidae;0;0;0;1;2;3;6;9;9;Aug;2019;01.-31.08.2019;Sel30;S3;2603297;1196955;46.92368;7.48192;508;15;3,6;2,9;2,9;3,5;3,6;3,2;2,2;3,8;1,8
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Aug;2019;01.-31.08.2019;Sel31;S2;2602930;1196842;46.92266;7.4771;506;9;3,5;2,9;3;3,3;3,7;3,4;2,9;3,4;1,4
